t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
350.005,1787162704.608,-61,-94,544,100,80,1
351.004,1787162705.607,-61,-94,544,100,80,1
352.002,1787162706.605,-62,-94,544,100,80,1
353.004,1787162707.607,-61,-94,544,100,80,1
354.004,1787162708.607,-60,-94,612,100,80,1
355.002,1787162709.605,-62,-94,612,100,80,1
356.002,1787162710.606,-62,-94,612,100,80,1
357.004,1787162711.607,-63,-94,612,100,80,1
358.002,1787162712.605,-62,-94,612,100,80,1
359.002,1787162713.604,-62,-94,576,100,80,1
360.004,1787162714.607,-62,-94,576,100,80,1
361.004,1787162715.613,-61,-94,576,100,80,1
362.004,1787162716.607,-61,-94,576,100,80,1
363.002,1787162717.605,-61,-94,576,100,80,1
364.002,1787162718.605,-60,-94,648,100,80,1
365.002,1787162719.605,-61,-94,648,100,80,1
366.004,1787162720.609,-61,-94,648,100,80,1
367.002,1787162721.605,-61,-94,648,100,80,1
368.005,1787162722.609,-61,-94,648,100,80,1
369.001,1787162723.605,-62,-94,680,100,80,1
370.002,1787162724.605,-61,-94,680,100,80,1
371.002,1787162725.605,-62,-94,680,100,80,1
372.002,1787162726.605,-62,-94,680,100,80,1
373.005,1787162727.608,-62,-94,680,100,80,1
374.002,1787162728.605,-62,-94,576,100,80,1
375.002,1787162729.605,-62,-94,576,100,80,1
376.002,1787162730.606,-62,-94,576,100,80,1
377.003,1787162731.608,-62,-94,576,100,80,1
378.010,1787162732.624,-60,-94,576,100,80,1
379.005,1787162733.608,-63,-94,576,100,80,1
380.005,1787162734.609,-61,-94,576,100,80,1
381.005,1787162735.610,-60,-94,576,100,80,1
382.002,1787162736.605,-60,-94,576,100,80,1
383.003,1787162737.607,-61,-94,576,100,80,1
384.002,1787162738.605,-60,-94,648,100,80,1
385.005,1787162739.609,-60,-94,648,100,80,1
386.003,1787162740.607,-62,-94,648,100,80,1
387.002,1787162741.606,-61,-94,648,100,80,1
388.003,1787162742.607,-60,-94,648,100,80,1
389.002,1787162743.607,-63,-94,648,100,80,1
390.004,1787162744.611,-63,-94,648,100,80,1
391.002,1787162745.607,-63,-94,648,100,80,1
392.002,1787162746.606,-63,-94,648,100,80,1
393.002,1787162747.606,-62,-94,648,100,80,1
394.005,1787162748.611,-62,-94,576,100,80,1
395.003,1787162749.609,-62,-94,576,100,80,1
396.001,1787162750.605,-62,-94,576,100,80,1
397.001,1787162751.606,-61,-94,576,100,80,1
398.003,1787162752.608,-61,-94,576,100,80,1
399.001,1787162753.606,-62,-94,576,100,80,1
400.000,1787162754.605,-61,-94,576,100,80,1
401.005,1787162755.610,-61,-94,576,100,80,1
402.003,1787162756.608,-62,-94,576,100,80,1
403.005,1787162757.609,-62,-94,576,100,80,1
404.003,1787162758.608,-62,-94,648,100,80,1
405.003,1787162759.608,-61,-94,648,100,80,1
406.001,1787162760.606,-61,-94,648,100,80,1
407.005,1787162761.609,-62,-94,648,100,80,1
408.002,1787162762.606,-62,-94,648,100,80,1
409.004,1787162763.608,-61,-94,648,100,80,1
410.005,1787162764.609,-62,-94,648,100,80,1
411.005,1787162765.610,-62,-94,648,100,80,1
412.005,1787162766.609,-61,-94,648,100,80,1
413.005,1787162767.610,-61,-94,648,100,80,1
414.005,1787162768.610,-62,-94,576,100,80,1
415.005,1787162769.610,-62,-94,576,100,80,1
416.005,1787162770.610,-62,-94,576,100,80,1
417.004,1787162771.609,-62,-94,576,100,80,1
418.003,1787162772.608,-62,-94,576,100,80,1
419.005,1787162773.616,-62,-94,544,100,80,1
420.005,1787162774.610,-62,-94,544,100,80,1
421.005,1787162775.610,-63,-94,544,100,80,1
422.003,1787162776.608,-62,-94,544,100,80,1
423.003,1787162777.609,-62,-94,544,100,80,1
424.004,1787162778.609,-62,-94,612,100,80,1
425.003,1787162779.609,-63,-94,612,100,80,1
426.003,1787162780.608,-61,-94,612,100,80,1
