t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
230.003,1787164479.516,-59,-94,648,100,80,1
231.001,1787164480.515,-61,-94,648,100,80,1
232.005,1787164481.517,-59,-94,648,100,80,1
233.002,1787164482.515,-60,-94,648,100,80,1
234.003,1787164483.516,-60,-94,648,100,80,1
235.005,1787164484.518,-59,-94,680,100,80,1
236.002,1787164485.514,-60,-94,680,100,80,1
237.001,1787164486.513,-60,-94,680,100,80,1
238.005,1787164487.518,-60,-94,680,100,80,1
239.002,1787164488.518,-60,-94,680,100,80,1
240.002,1787164489.514,-61,-94,648,100,80,1
241.001,1787164490.515,-60,-94,648,100,80,1
242.002,1787164491.514,-61,-94,648,100,80,1
243.004,1787164492.517,-61,-94,648,100,80,1
244.005,1787164493.517,-61,-94,648,100,80,1
245.002,1787164494.515,-60,-94,648,100,80,1
246.000,1787164495.516,-60,-94,648,100,80,1
247.005,1787164496.518,-60,-94,648,100,80,1
248.000,1787164497.515,-61,-94,648,100,80,1
249.001,1787164498.514,-59,-94,648,100,80,1
250.002,1787164499.515,-60,-94,612,100,80,1
251.003,1787164500.516,-61,-94,612,100,80,1
252.003,1787164501.516,-60,-94,612,100,80,1
253.004,1787164502.517,-61,-94,612,100,80,1
254.005,1787164503.518,-59,-94,612,100,80,1
255.005,1787164504.518,-59,-94,648,100,80,1
256.002,1787164505.517,-60,-94,648,100,80,1
257.000,1787164506.516,-61,-94,648,100,80,1
258.005,1787164507.518,-61,-94,648,100,80,1
259.005,1787164508.518,-59,-94,648,100,80,1
260.000,1787164509.514,-60,-94,648,100,80,1
261.000,1787164510.513,-61,-94,648,100,80,1
262.002,1787164511.516,-61,-94,648,100,80,1
263.001,1787164512.515,-61,-94,648,100,80,1
264.001,1787164513.516,-59,-94,648,100,80,1
265.001,1787164514.515,-60,-94,648,100,80,1
266.000,1787164515.513,-60,-94,648,100,80,1
267.004,1787164516.517,-61,-94,648,100,80,1
268.005,1787164517.518,-59,-94,648,100,80,1
269.002,1787164518.515,-60,-94,648,100,80,1
270.005,1787164519.519,-61,-94,137,100,80,1
271.000,1787164520.516,-60,-94,137,100,80,1
272.005,1787164521.519,-60,-94,137,100,80,1
273.002,1787164522.515,-61,-94,137,100,80,1
274.004,1787164523.517,-59,-94,137,100,80,1
275.005,1787164524.518,-60,-94,612,100,80,1
276.004,1787164525.517,-59,-94,612,100,80,1
277.004,1787164526.518,-59,-94,612,100,80,1
278.000,1787164527.517,-60,-94,612,100,80,1
279.003,1787164528.516,-60,-94,612,100,80,1
280.004,1787164529.517,-59,-94,154,100,80,1
281.000,1787164530.515,-59,-94,154,100,80,1
282.000,1787164531.514,-60,-94,154,100,80,1
283.005,1787164532.518,-60,-94,154,100,80,1
284.004,1787164533.518,-60,-94,154,100,80,1
285.005,1787164534.518,-61,-94,648,100,80,1
286.005,1787164535.518,-60,-94,648,100,80,1
287.004,1787164536.517,-59,-94,648,100,80,1
288.005,1787164537.519,-60,-94,648,100,80,1
289.005,1787164538.519,-59,-94,648,100,80,1
290.005,1787164539.518,-60,-94,648,100,80,1
291.000,1787164540.515,-61,-94,648,100,80,1
292.005,1787164541.518,-61,-94,648,100,80,1
293.000,1787164542.516,-60,-94,648,100,80,1
294.003,1787164543.517,-60,-94,648,100,80,1
295.003,1787164544.517,-59,-94,648,100,80,1
296.004,1787164545.518,-59,-94,648,100,80,1
297.005,1787164546.518,-59,-94,648,100,80,1
298.003,1787164547.517,-60,-94,648,100,80,1
299.004,1787164548.524,-59,-94,648,100,80,1
300.001,1787164549.514,-60,-94,648,100,80,1
301.005,1787164550.519,-61,-94,648,100,80,1
302.005,1787164551.518,-60,-94,648,100,80,1
303.002,1787164552.516,-59,-94,648,100,80,1
304.005,1787164553.518,-59,-94,648,100,80,1
305.003,1787164554.517,-59,-94,612,100,80,1
306.005,1787164555.519,-59,-94,612,100,80,1
307.001,1787164556.515,-59,-94,612,100,80,1
308.005,1787164557.519,-60,-94,612,100,80,1
309.005,1787164558.518,-60,-94,612,100,80,1
310.001,1787164559.515,-60,-94,648,100,80,1
311.002,1787164560.517,-60,-94,648,100,80,1
312.005,1787164561.519,-60,-94,648,100,80,1
313.005,1787164562.519,-60,-94,648,100,80,1
314.005,1787164563.518,-59,-94,648,100,80,1
315.002,1787164564.515,-59,-94,648,100,80,1
316.001,1787164565.515,-59,-94,648,100,80,1
317.002,1787164566.517,-60,-94,648,100,80,1
318.004,1787164567.518,-60,-94,648,100,80,1
319.004,1787164568.518,-59,-94,648,100,80,1
320.001,1787164569.514,-59,-94,648,100,80,1
321.004,1787164570.517,-60,-94,648,100,80,1
322.003,1787164571.517,-61,-94,648,100,80,1
323.005,1787164572.519,-60,-94,648,100,80,1
324.001,1787164573.516,-59,-94,648,100,80,1
325.001,1787164574.517,-61,-94,648,100,80,1
326.002,1787164575.516,-59,-94,648,100,80,1
327.003,1787164576.516,-59,-94,648,100,80,1
328.003,1787164577.517,-61,-94,648,100,80,1
329.005,1787164578.518,-59,-94,648,100,80,1
330.001,1787164579.514,-60,-94,648,100,80,1
331.003,1787164580.517,-60,-94,648,100,80,1
332.004,1787164581.518,-60,-94,648,100,80,1
333.005,1787164582.518,-60,-94,648,100,80,1
334.003,1787164583.516,-59,-94,648,100,80,1
335.003,1787164584.517,-59,-94,680,100,80,1
336.005,1787164585.518,-59,-94,680,100,80,1
337.003,1787164586.517,-59,-94,680,100,80,1
338.005,1787164587.518,-59,-94,680,100,80,1
339.000,1787164588.516,-59,-94,680,100,80,1
340.003,1787164589.517,-59,-94,576,100,80,1
341.005,1787164590.518,-59,-94,576,100,80,1
342.001,1787164591.515,-61,-94,576,100,80,1
343.003,1787164592.517,-61,-94,576,100,80,1
344.004,1787164593.518,-59,-94,576,100,80,1
345.003,1787164594.516,-61,-94,576,100,80,1
346.003,1787164595.517,-60,-94,576,100,80,1
347.003,1787164596.516,-61,-94,576,100,80,1
348.001,1787164597.515,-61,-94,576,100,80,1
349.005,1787164598.518,-59,-94,576,100,80,1
350.005,1787164599.518,-59,-94,720,100,80,1
351.003,1787164600.517,-59,-94,720,100,80,1
352.005,1787164601.518,-59,-94,720,100,80,1
353.005,1787164602.518,-60,-94,720,100,80,1
354.003,1787164603.516,-61,-94,720,100,80,1
355.003,1787164604.516,-60,-94,648,100,80,1
356.005,1787164605.518,-60,-94,648,100,80,1
357.005,1787164606.518,-60,-94,648,100,80,1
358.001,1787164607.516,-60,-94,648,100,80,1
359.003,1787164608.517,-61,-94,648,100,80,1
360.001,1787164609.517,-60,-94,576,100,80,1
361.003,1787164610.517,-60,-94,576,100,80,1
362.003,1787164611.516,-60,-94,576,100,80,1
363.004,1787164612.518,-61,-94,576,100,80,1
364.001,1787164613.514,-60,-94,576,100,80,1
365.005,1787164614.519,-59,-94,576,100,80,1
366.004,1787164615.517,-59,-94,576,100,80,1
367.003,1787164616.518,-59,-94,576,100,80,1
368.005,1787164617.519,-60,-94,576,100,80,1
369.003,1787164618.517,-60,-94,576,100,80,1
370.005,1787164619.519,-61,-94,648,100,80,1
371.005,1787164620.519,-61,-94,648,100,80,1
