t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
386.001,1787222078.835,-69,-94,432,36,80,0
387.004,1787222079.838,-69,-94,432,36,80,0
388.001,1787222080.834,-69,-94,648,36,80,0
389.005,1787222081.839,-69,-94,648,36,80,0
390.005,1787222082.839,-69,-94,648,36,80,0
391.004,1787222083.838,-69,-94,648,36,80,0
392.005,1787222084.839,-69,-94,648,36,80,0
393.002,1787222085.837,-70,-94,576,36,80,0
394.005,1787222086.839,-68,-94,576,36,80,0
395.003,1787222087.838,-68,-94,576,36,80,0
396.001,1787222088.835,-69,-94,576,36,80,0
397.005,1787222089.839,-69,-94,576,36,80,0
398.005,1787222090.839,-71,-94,576,36,80,0
399.005,1787222091.839,-70,-94,576,36,80,0
400.001,1787222092.835,-69,-94,576,36,80,0
401.005,1787222093.839,-69,-94,576,36,80,0
402.005,1787222094.839,-70,-94,576,36,80,0
403.001,1787222095.835,-70,-94,432,36,80,0
404.002,1787222096.837,-70,-94,432,36,80,0
405.005,1787222097.839,-71,-94,432,36,80,0
406.001,1787222098.835,-71,-94,432,36,80,0
407.001,1787222099.835,-71,-94,432,36,80,0
408.002,1787222100.836,-72,-94,432,36,80,0
409.003,1787222101.838,-72,-94,432,36,80,0
410.004,1787222102.838,-71,-94,432,36,80,0
411.005,1787222103.839,-71,-94,432,36,80,0
412.005,1787222104.839,-72,-94,432,36,80,0
413.003,1787222105.838,-72,-94,408,36,80,0
414.002,1787222106.837,-72,-94,408,36,80,0
415.003,1787222107.838,-71,-94,408,36,80,0
416.005,1787222108.839,-72,-94,408,36,80,0
417.005,1787222109.839,-71,-94,408,36,80,0
418.001,1787222110.835,-71,-94,408,36,80,0
419.002,1787222111.837,-71,-94,576,36,80,0
420.005,1787222112.839,-68,-94,576,36,80,0
421.002,1787222113.836,-69,-94,576,36,80,0
422.004,1787222114.838,-70,-94,576,36,80,0
423.001,1787222115.835,-69,-94,576,36,80,0
424.003,1787222116.837,-69,-94,544,36,80,0
425.002,1787222117.836,-70,-94,544,36,80,0
426.005,1787222118.839,-68,-94,544,36,80,0
427.005,1787222119.839,-69,-94,544,36,80,0
428.003,1787222120.838,-70,-94,544,36,80,0
429.002,1787222121.840,-69,-94,432,36,80,0
430.005,1787222122.839,-70,-94,432,36,80,0
431.002,1787222123.837,-69,-94,432,36,80,0
432.001,1787222124.835,-69,-94,432,36,80,0
433.002,1787222125.837,-70,-94,432,36,80,0
434.000,1787222126.834,-69,-94,576,36,80,0
435.002,1787222127.837,-70,-94,576,36,80,0
436.000,1787222128.835,-70,-94,576,36,80,0
437.003,1787222129.838,-69,-94,576,36,80,0
438.003,1787222130.838,-69,-94,576,36,80,0
439.003,1787222131.838,-70,-94,432,36,80,0
440.004,1787222132.838,-70,-94,432,36,80,0
441.003,1787222133.838,-69,-94,432,36,80,0
442.002,1787222134.837,-70,-94,432,36,80,0
443.003,1787222135.837,-70,-94,432,36,80,0
444.002,1787222136.837,-71,-94,432,36,80,0
445.003,1787222137.838,-71,-94,432,36,80,0
446.000,1787222138.835,-71,-94,432,36,80,0
447.005,1787222139.839,-71,-94,432,36,80,0
448.000,1787222140.835,-71,-94,432,36,80,0
449.003,1787222141.838,-70,-94,432,36,80,0
450.003,1787222142.838,-70,-94,432,36,80,0
451.002,1787222143.837,-70,-94,432,36,80,0
452.005,1787222144.842,-71,-94,432,36,80,0
